anxiety,fear,nervousness,sadness,suffering,shame, insight, saran
0,1,2,0,0,3,"Takut sedikit, gelisah lumayan, dan kesedihan kamu cukup tinggi. Perasaan kecewa ini bisa sangat ngaruh ke perasaan kamu dan nambahin beban di pikiran kamu.","Cobalah untuk mencari waktu untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik, atau sekedar memberi waktu untuk diri sendiri."
0,1,3,0,0,1,"Takut sedikit, gelisah tinggi, dan sedikit kesedihan. Kamu mungkin merasa sedikit ketakutan dan cemas dengan hal-hal yang belum pasti, tapi nggak sampai ngaruh banyak ke perasaan kamu.","Fokus pada langkah-langkah kecil yang bisa kamu kendalikan, dan beri waktu untuk diri kamu untuk lebih tenang. Ngobrol sama temen atau keluarga bisa bantu banget."
0,1,3,0,0,2,"Takut sedikit, gelisah tinggi, dan kesedihan kamu lumayan. Kamu mungkin merasa ketakutan dan tertekan dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa memberikan perspektif yang lebih positif atau lakukan hal-hal yang bisa ngebantu kamu lebih rileks."
0,1,3,0,0,3,"Takut sedikit, gelisah tinggi, dan kesedihan kamu cukup tinggi. Ketakutan dan kecemasan ini bisa sangat ngaruh ke perasaan kamu dan nambahin beban di kepala.","Fokus pada langkah kecil yang bisa kamu ambil, dan jangan ragu untuk mencari dukungan dari seorang profesional atau teman yang bisa bantu kamu merasa lebih tenang."
0,2,1,0,0,1,"Takut lumayan, gelisah sedikit, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa atau tertekan, tapi nggak sampai ngaruh banyak ke perasaan kamu.","Fokus ke hal-hal kecil yang bisa kamu kontrol, dan beri waktu buat diri kamu untuk refleksi diri atau melakukan aktivitas yang bisa bikin kamu merasa lebih baik."
0,2,1,0,0,2,"Takut lumayan, gelisah sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa kecewa dengan beberapa hal, tapi nggak sampai ngaruh banyak ke perasaan kamu.","Cobalah untuk lebih fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk melakukan aktivitas yang bikin kamu merasa lebih rileks."
0,2,1,0,0,3,"Takut lumayan, gelisah sedikit, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu bisa nambahin beban di perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik, atau lakukan hal-hal yang bisa bikin kamu merasa lebih tenang."
0,2,2,0,0,1,"Takut lumayan, gelisah lumayan, dan sedikit kesedihan. Kamu mungkin merasa kecewa atau tertekan dengan beberapa hal, tapi nggak sampai mengganggu banyak sih.","Cobalah untuk berbicara dengan seseorang yang bisa membantu kamu merasa lebih tenang atau melakukan hal-hal yang bisa bikin kamu lebih rileks."
0,2,2,0,0,2,"Takut lumayan, gelisah lumayan, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, dan itu ngaruh ke mood kamu.","Cobalah untuk memberi diri kamu waktu untuk berbicara dengan seseorang yang bisa membantu kamu merasa lebih baik, atau lakukan hal-hal yang bisa ngebantu kamu lebih rileks."
0,2,2,0,0,3,"Takut lumayan, gelisah lumayan, dan kesedihan kamu cukup tinggi. Ketika perasaan kecewa nambahin beban, itu bisa sangat ngaruh ke perasaan kamu.","Cobalah untuk mencari waktu untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu buat diri sendiri."
0,2,3,0,0,1,"Takut lumayan, gelisah tinggi, dan sedikit kesedihan. Kamu mungkin merasa ketakutan dengan beberapa hal yang belum pasti, dan sedikit kecewa bisa nambahin beban di kepala.","Fokus pada langkah-langkah kecil yang bisa kamu ambil dan beri waktu untuk diri kamu untuk lebih rileks. Ngobrol sama teman atau keluarga bisa bantu banget."
0,2,3,0,0,2,"Takut lumayan, gelisah tinggi, dan kesedihan kamu lumayan. Ketakutan yang cukup besar dan perasaan kecewa bisa nambahin beban di perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa memberikan perspektif yang lebih positif atau lakukan hal-hal yang bisa membantu kamu merasa lebih tenang."
0,2,3,0,0,3,"Takut lumayan, gelisah tinggi, dan kesedihan kamu cukup tinggi. Ketakutan dan kecemasan yang tinggi bisa bikin kamu merasa overwhelmed dan penuh tekanan.","Fokus pada langkah kecil yang bisa kamu ambil, dan berbicara dengan seorang profesional bisa membantu mengurangi tekanan yang kamu rasakan."
0,3,1,0,0,1,"Takut tinggi, gelisah sedikit, dan sedikit kesedihan. Kamu mungkin merasa tertekan dengan ketakutan yang ada, tapi gelisah kamu nggak terlalu ngaruh ke perasaan kamu.","Cobalah untuk fokus pada langkah-langkah kecil yang bisa kamu kendalikan, dan beri waktu untuk diri kamu untuk lebih tenang dan melakukan aktivitas yang kamu nikmati."
0,3,1,0,0,2,"Takut tinggi, gelisah sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa sangat tertekan dengan ketakutan yang ada, dan sedikit kecewa nambahin beban di pikiran kamu.","Cobalah untuk berbicara dengan seseorang yang bisa memberikan perspektif lebih baik atau lakukan aktivitas yang bisa membantu kamu merasa lebih rileks."
0,3,1,0,0,3,"Takut tinggi, gelisah sedikit, dan kesedihan kamu cukup tinggi. Ketakutan dan perasaan kecewa bisa ngaruh cukup besar ke perasaan kamu.","Fokus pada hal-hal kecil yang bisa kamu kontrol dan beri waktu untuk diri kamu untuk lebih tenang. Ngobrol dengan seorang profesional bisa membantu kamu merasa lebih baik."
0,3,2,0,0,1,"Takut tinggi, gelisah lumayan, dan sedikit kesedihan. Kamu mungkin merasa tertekan dengan ketakutan yang ada, dan sedikit kecewa bisa nambahin beban di pikiran kamu.","Cobalah untuk berbicara dengan seseorang yang bisa memberi perspektif yang lebih baik atau melakukan hal-hal yang bisa membantu kamu merasa lebih tenang."
0,3,2,0,0,2,"Takut tinggi, gelisah lumayan, dan kesedihan kamu lumayan. Kamu mungkin merasa tertekan dengan ketakutan yang cukup besar dan perasaan kecewa yang ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa membantu kamu merasa lebih tenang atau lakukan hal-hal yang bisa bikin kamu lebih rileks."
0,3,2,0,0,3,"Takut tinggi, gelisah lumayan, dan kesedihan kamu cukup tinggi. Perasaan kecewa ini bisa sangat ngaruh ke perasaan kamu dan menambah tekanan yang ada.","Cari waktu untuk berbicara dengan seseorang yang bisa memberi perspektif yang lebih positif atau mencari dukungan dari seorang profesional."
0,3,3,0,0,1,"Takut tinggi, gelisah tinggi, dan sedikit kesedihan. Kamu mungkin merasa sangat tertekan dan penuh kecemasan dengan perasaan yang nggak pasti.","Cobalah untuk fokus pada langkah kecil yang bisa kamu ambil, dan berbicara dengan seorang profesional atau teman yang bisa membantu kamu merasa lebih tenang."
0,3,3,0,0,2,"Takut tinggi, gelisah tinggi, dan kesedihan kamu lumayan. Ketakutan dan perasaan kecewa bisa membuat kamu merasa sangat tertekan dan gelisah.","Fokus pada hal-hal yang bisa kamu kendalikan, dan beri waktu buat diri kamu untuk lebih tenang. Ngobrol dengan seseorang yang kamu percayai bisa bantu banget."
0,3,3,0,0,3,"Takut tinggi, gelisah tinggi, dan kesedihan kamu cukup tinggi. Kamu merasa overwhelmed dengan ketakutan yang ada, dan itu mengarah ke perasaan yang sangat penuh tekanan.","Konsultasi dengan seorang psikolog atau terapis bisa membantu mengurangi perasaan tertekan ini dan memberi perspektif yang lebih positif."
0,1,0,1,1,0,"Takut sedikit, gelisah sedikit, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa atau tertekan, tapi nggak sampai ngaruh banyak ke perasaan kamu.","Cobalah untuk lebih fokus pada hal-hal kecil yang bisa kamu kontrol dan beri waktu buat diri kamu untuk melakukan aktivitas yang bisa bikin kamu merasa lebih rileks."
0,1,0,1,2,0,"Takut sedikit, gelisah sedikit, dan rasa sakit kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, tapi nggak sampai ngaruh besar.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau ngobrol sama seseorang yang bisa bantu ngurangin perasaan kecewa itu."
0,1,0,1,3,0,"Takut sedikit, gelisah sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa kecewa dengan beberapa hal, tapi nggak sampai mengganggu banyak.","Cobalah untuk melakukan hal-hal yang bikin kamu merasa lebih rileks, seperti jalan-jalan atau berbicara dengan teman yang bisa bantu kamu merasa lebih tenang."
0,1,0,2,1,0,"Takut sedikit, gelisah sedikit, dan sedikit kesedihan. Kamu mungkin sedikit kecewa dengan beberapa hal, tapi nggak sampai mengganggu banyak.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau melakukan aktivitas yang bisa membantu kamu merasa lebih baik."
0,1,0,2,2,0,"Takut sedikit, gelisah sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa kecewa dengan beberapa hal, tapi nggak sampai ngaruh banyak ke perasaan kamu.","Cobalah untuk melakukan hal-hal yang bikin kamu merasa lebih rileks, seperti jalan-jalan atau berbicara dengan teman yang bisa bantu kamu merasa lebih tenang."
0,1,0,2,3,0,"Takut sedikit, gelisah sedikit, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik, atau luangkan waktu untuk diri sendiri dan lakukan hal-hal yang bisa membantu kamu merasa lebih tenang."
0,1,0,3,1,0,"Takut sedikit, gelisah sedikit, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa, tapi nggak sampai mengganggu banyak hal sih.","Cobalah untuk lebih fokus ke langkah-langkah kecil yang bisa kamu ambil dan beri waktu buat diri kamu untuk melakukan hal yang bisa bikin kamu merasa lebih baik."
0,1,0,3,2,0,"Takut sedikit, gelisah sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa kecewa atau tertekan dengan beberapa hal, tapi nggak sampai ngaruh banyak ke perasaan kamu.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau ngobrol sama seseorang yang bisa bantu ngurangin perasaan kecewa itu."
0,1,0,3,3,0,"Takut sedikit, gelisah sedikit, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu bisa banget ngaruh ke perasaan kamu.","Cobalah untuk mencari waktu untuk berbicara dengan seseorang yang bisa memberikan perspektif lebih baik, atau sekedar memberi waktu untuk diri sendiri."
0,2,0,1,1,0,"Takut lumayan, gelisah sedikit, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa atau tertekan, tapi nggak sampai ngaruh banyak ke perasaan kamu.","Cobalah untuk fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk refleksi diri atau melakukan aktivitas yang bikin kamu merasa lebih baik."
0,2,0,1,2,0,"Takut lumayan, gelisah sedikit, dan kesedihan kamu lumayan. Mungkin kamu merasa sedikit kecewa atau tertekan dengan beberapa hal, tapi nggak sampai ngaruh besar.","Cobalah untuk berbicara dengan seseorang yang bisa bantu kamu merasa lebih tenang atau lakukan hal-hal yang bisa bikin kamu lebih rileks."
0,2,0,1,3,0,"Takut lumayan, gelisah sedikit, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa atau tertekan dengan beberapa hal, dan itu bisa menambah beban di pikiran kamu.","Cobalah untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu buat diri sendiri."
0,2,0,2,1,0,"Takut lumayan, gelisah lumayan, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa atau tertekan, tapi nggak sampai mengganggu banyak hal.","Cobalah untuk memberi diri kamu waktu untuk refleksi diri atau berbicara dengan seseorang yang bisa membantu kamu merasa lebih baik."
0,2,0,2,2,0,"Takut lumayan, gelisah lumayan, dan kesedihan kamu lumayan. Mungkin kamu merasa sedikit kecewa atau tertekan dengan beberapa hal, tapi nggak sampai ngaruh banyak ke perasaan kamu.","Cobalah untuk lebih fokus pada hal-hal yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk melakukan hal yang bikin kamu merasa lebih rileks."
0,2,0,2,3,0,"Takut lumayan, gelisah lumayan, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk mencari waktu untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik, atau sekedar memberi waktu buat diri sendiri untuk menenangkan pikiran."
0,2,0,3,1,0,"Takut lumayan, gelisah lumayan, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa atau tertekan dengan beberapa hal, dan itu bisa mengganggu perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu untuk diri sendiri untuk menenangkan pikiran."
0,2,0,3,2,0,"Takut lumayan, gelisah lumayan, dan kesedihan kamu cukup tinggi. Ketakutan dan kecemasan yang cukup besar bisa bikin kamu merasa overwhelmed dan penuh tekanan.","Fokus pada langkah-langkah kecil yang bisa kamu ambil dan berbicara dengan seseorang yang bisa memberi dukungan. Cobalah untuk memberi diri kamu waktu untuk refleksi diri."
0,2,0,3,3,0,"Takut lumayan, gelisah lumayan, dan kesedihan kamu cukup tinggi. Semua perasaan ini bisa sangat mengganggu dan mengarah ke perasaan tertekan yang cukup besar.","Cobalah untuk mencari dukungan dari seorang profesional atau berbicara dengan seseorang yang bisa memberi perspektif lebih positif dan menenangkan kamu."
0,3,0,1,1,0,"Takut tinggi, gelisah sedikit, dan sedikit kesedihan. Kamu mungkin merasa tertekan dengan ketakutan yang besar, tapi gelisahnya nggak begitu mengganggu perasaan kamu.","Cobalah untuk fokus pada langkah-langkah kecil yang bisa kamu kendalikan, dan beri waktu buat diri kamu untuk beristirahat atau melakukan hal yang bikin kamu merasa lebih baik."
0,3,0,1,2,0,"Takut tinggi, gelisah sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa tertekan dengan ketakutan yang tinggi dan sedikit perasaan kecewa.","Cobalah untuk memberi diri kamu waktu untuk refleksi diri atau ngobrol sama seseorang yang bisa membantu mengurangi perasaan kecewa dan ketakutan itu."
0,3,0,1,3,0,"Takut tinggi, gelisah sedikit, dan kesedihan kamu cukup tinggi. Perasaan kecewa dan ketakutan yang cukup besar bisa bikin kamu merasa sangat tertekan.","Fokus pada hal-hal kecil yang bisa kamu ambil dan beri waktu untuk diri kamu untuk lebih tenang. Ngobrol dengan seorang teman atau seorang profesional bisa membantu."
0,3,0,2,1,0,"Takut tinggi, gelisah lumayan, dan sedikit kesedihan. Kamu mungkin merasa sangat tertekan dengan ketakutan yang ada, dan sedikit kecewa nambahin beban di pikiran kamu.","Fokus pada langkah-langkah kecil yang bisa kamu kendalikan, dan beri waktu buat diri kamu untuk lebih rileks. Ngobrol sama seseorang yang kamu percayai bisa bantu banget."
0,3,0,2,2,0,"Takut tinggi, gelisah lumayan, dan kesedihan kamu lumayan. Kamu mungkin merasa tertekan dengan ketakutan yang besar dan sedikit kecewa, dan itu ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau lakukan hal-hal yang bisa membantu kamu merasa lebih rileks."
0,3,0,2,3,0,"Takut tinggi, gelisah lumayan, dan kesedihan kamu cukup tinggi. Ketakutan yang cukup besar dan perasaan kecewa bisa bikin kamu merasa sangat tertekan dan gelisah.","Cobalah untuk mencari waktu untuk berbicara dengan seseorang yang bisa memberi perspektif berbeda atau sekedar memberi waktu untuk diri sendiri."
0,3,0,3,1,0,"Takut tinggi, gelisah tinggi, dan sedikit kesedihan. Semua perasaan ini bikin kamu merasa sangat tertekan dan penuh kecemasan.","Fokus pada langkah kecil yang bisa kamu ambil dan berbicara dengan seorang profesional atau teman yang bisa memberi perspektif lebih positif dan menenangkan kamu."
0,3,0,3,2,0,"Takut tinggi, gelisah tinggi, dan kesedihan kamu lumayan. Kamu merasa sangat tertekan dengan ketakutan yang ada, dan sedikit kecewa ngaruh ke perasaan kamu.","Cobalah untuk fokus pada hal-hal yang bisa kamu kontrol dan beri waktu buat diri kamu untuk lebih rileks. Ngobrol dengan seseorang yang bisa memberi dukungan bisa sangat membantu."
0,3,0,3,3,0,"Takut tinggi, gelisah tinggi, dan kesedihan kamu cukup tinggi. Semua perasaan ini bikin kamu merasa sangat tertekan dan penuh kecemasan.","Cobalah untuk fokus pada langkah kecil yang bisa kamu ambil dan berbicara dengan seorang profesional atau teman yang bisa memberi perspektif lebih positif dan menenangkan kamu."
0,1,0,1,0,1,"Takut sedikit, gelisah sedikit, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa atau tertekan, tapi nggak sampai ngaruh besar ke perasaan kamu.","Cobalah untuk lebih fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk melakukan aktivitas yang bisa bikin kamu merasa lebih rileks."
0,1,0,1,0,2,"Takut sedikit, gelisah sedikit, dan rasa sakit kamu lumayan. Mungkin kamu merasa sedikit kecewa atau tertekan dengan beberapa hal, tapi nggak sampai ngaruh besar.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau ngobrol sama seseorang yang bisa bantu ngurangin perasaan kecewa itu."
0,1,0,1,0,3,"Takut sedikit, gelisah sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa kecewa dengan beberapa hal, tapi nggak sampai mengganggu banyak.","Cobalah untuk melakukan hal-hal yang bikin kamu merasa lebih rileks, seperti jalan-jalan atau berbicara dengan teman yang bisa bantu kamu merasa lebih tenang."
0,1,0,2,0,1,"Takut sedikit, gelisah sedikit, dan sedikit kesedihan. Kamu mungkin sedikit kecewa dengan beberapa hal, tapi nggak sampai mengganggu banyak.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau melakukan aktivitas yang bisa membantu kamu merasa lebih baik."
0,1,0,2,0,2,"Takut sedikit, gelisah sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa bantu kamu merasa lebih tenang atau lakukan hal-hal yang bisa bikin kamu lebih rileks."
0,1,0,2,0,3,"Takut sedikit, gelisah sedikit, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu bisa banget ngaruh ke perasaan kamu.","Cobalah untuk mencari waktu untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu untuk diri sendiri."
0,1,0,3,0,1,"Takut sedikit, gelisah sedikit, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa atau tertekan, tapi nggak sampai mengganggu banyak hal sih.","Cobalah untuk lebih fokus ke hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk melakukan aktivitas yang bisa bikin kamu merasa lebih baik."
0,1,0,3,0,2,"Takut sedikit, gelisah sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, tapi nggak sampai mengganggu banyak sih.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau ngobrol sama seseorang yang bisa bantu ngurangin perasaan kecewa itu."
0,1,0,3,0,3,"Takut sedikit, gelisah sedikit, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk melakukan hal-hal yang bisa bikin kamu merasa lebih rileks, seperti jalan-jalan atau berbicara dengan teman yang bisa bantu kamu merasa lebih tenang."
0,2,0,1,0,1,"Takut lumayan, gelisah sedikit, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa atau tertekan, tapi nggak sampai ngaruh banyak ke perasaan kamu.","Cobalah untuk fokus pada hal-hal kecil yang bisa kamu kontrol dan beri waktu buat diri kamu untuk refleksi diri atau melakukan aktivitas yang bisa bikin kamu merasa lebih baik."
0,2,0,1,0,2,"Takut lumayan, gelisah sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, tapi nggak sampai mengganggu banyak hal.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau berbicara dengan seseorang yang bisa membantu kamu merasa lebih baik."
0,2,0,1,0,3,"Takut lumayan, gelisah sedikit, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu ngaruh ke perasaan kamu.","Cobalah untuk melakukan hal-hal yang bikin kamu merasa lebih rileks, seperti jalan-jalan atau berbicara dengan teman yang bisa bantu kamu merasa lebih tenang."
0,2,0,2,0,1,"Takut lumayan, gelisah lumayan, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal yang terjadi, tapi nggak sampai mengganggu banyak sih.","Cobalah untuk memberi diri kamu waktu untuk refleksi diri atau berbicara dengan seseorang yang bisa membantu kamu merasa lebih tenang."
0,2,0,2,0,2,"Takut lumayan, gelisah lumayan, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, dan itu ngaruh ke mood kamu.","Cobalah untuk berbicara dengan seseorang yang bisa bantu kamu merasa lebih tenang atau lakukan hal-hal yang bisa bikin kamu lebih rileks."
0,2,0,2,0,3,"Takut lumayan, gelisah lumayan, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu bisa banget ngaruh ke perasaan kamu.","Cobalah untuk mencari waktu untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau sekedar memberi waktu buat diri sendiri."
0,2,0,3,0,1,"Takut lumayan, gelisah tinggi, dan sedikit kesedihan. Kamu mungkin merasa sedikit cemas dengan ketakutan yang ada, dan sedikit kecewa bisa nambahin beban di kepala kamu.","Fokus pada langkah-langkah kecil yang bisa kamu ambil, dan beri waktu buat diri kamu untuk lebih rileks. Ngobrol sama teman atau keluarga bisa bantu banget."
0,2,0,3,0,2,"Takut lumayan, gelisah tinggi, dan kesedihan kamu lumayan. Kamu mungkin merasa ketakutan dengan hal-hal yang belum pasti, dan sedikit kecewa bisa ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik, atau lakukan hal-hal yang bisa ngebantu kamu merasa lebih tenang."
0,2,0,3,0,3,"Takut lumayan, gelisah tinggi, dan kesedihan kamu cukup tinggi. Semua perasaan ini ngarahin kamu ke titik tertekan yang cukup besar.","Cobalah untuk mencari dukungan dari seseorang yang kamu percayai atau berbicara dengan seorang profesional untuk membantu mengurangi tekanan yang kamu rasakan."
0,3,0,1,0,1,"Takut tinggi, gelisah sedikit, dan sedikit kesedihan. Kamu mungkin merasa sangat tertekan dengan ketakutan yang ada, tapi gelisah kamu nggak begitu ngaruh ke perasaan kamu.","Cobalah untuk fokus pada langkah kecil yang bisa kamu ambil dan beri waktu buat diri kamu untuk beristirahat atau melakukan hal yang bikin kamu merasa lebih baik."
0,3,0,1,0,2,"Takut tinggi, gelisah sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa tertekan dengan ketakutan yang besar dan sedikit kecewa bisa ngaruh ke perasaan kamu.","Cobalah untuk memberi diri kamu waktu untuk refleksi diri atau ngobrol sama seseorang yang bisa bantu ngurangin perasaan kecewa itu."
0,3,0,1,0,3,"Takut tinggi, gelisah sedikit, dan kesedihan kamu cukup tinggi. Ketakutan dan perasaan kecewa bisa membuat kamu merasa sangat tertekan.","Fokus pada hal-hal kecil yang bisa kamu kendalikan, dan beri waktu buat diri kamu untuk lebih rileks. Ngobrol sama seorang teman atau seorang profesional bisa membantu."
0,3,0,2,0,1,"Takut tinggi, gelisah lumayan, dan sedikit kesedihan. Kamu mungkin merasa tertekan dengan ketakutan yang ada, dan sedikit kecewa bisa nambahin beban di pikiran kamu.","Cobalah untuk berbicara dengan seseorang yang bisa memberi perspektif lebih baik atau lakukan hal-hal yang bisa membantu kamu merasa lebih rileks."
0,3,0,2,0,2,"Takut tinggi, gelisah lumayan, dan kesedihan kamu lumayan. Kamu mungkin merasa tertekan dengan ketakutan yang cukup besar dan perasaan kecewa ngaruh ke perasaan kamu.","Cobalah untuk berbicara dengan seseorang yang bisa membantu kamu merasa lebih tenang atau lakukan hal-hal yang bisa bikin kamu merasa lebih rileks."
0,3,0,2,0,3,"Takut tinggi, gelisah lumayan, dan kesedihan kamu cukup tinggi. Perasaan kecewa ini bisa sangat ngaruh ke perasaan kamu dan menambah tekanan yang ada.","Cari waktu untuk berbicara dengan seseorang yang bisa memberi perspektif yang lebih positif atau mencari dukungan dari seorang profesional."
0,3,0,3,0,1,"Takut tinggi, gelisah tinggi, dan sedikit kesedihan. Kamu mungkin merasa sangat tertekan dan penuh kecemasan dengan perasaan yang nggak pasti.","Cobalah untuk fokus pada langkah kecil yang bisa kamu ambil, dan berbicara dengan seorang profesional atau teman yang bisa memberi perspektif lebih positif dan menenangkan kamu."
0,3,0,3,0,2,"Takut tinggi, gelisah tinggi, dan kesedihan kamu lumayan. Ketakutan yang tinggi dan perasaan kecewa bisa membuat kamu merasa sangat tertekan dan gelisah.","Fokus pada hal-hal yang bisa kamu kendalikan, dan beri waktu buat diri kamu untuk lebih tenang. Ngobrol dengan seseorang yang kamu percayai bisa bantu banget."
0,3,0,3,0,3,"Takut tinggi, gelisah tinggi, dan kesedihan kamu cukup tinggi. Kamu merasa overwhelmed dengan ketakutan yang ada, dan itu mengarah ke perasaan yang sangat penuh tekanan.","Konsultasi dengan seorang psikolog atau terapis bisa membantu mengurangi perasaan tertekan ini dan memberi perspektif yang lebih positif."
0,1,0,0,1,1,"Takut sedikit, gelisah sedikit, dan sedikit kesedihan. Kamu mungkin merasa sedikit kecewa atau tertekan, tapi nggak sampai ngaruh banyak ke perasaan kamu.","Cobalah untuk lebih fokus pada hal-hal kecil yang bisa kamu kendalikan dan beri waktu buat diri kamu untuk melakukan aktivitas yang bisa bikin kamu merasa lebih rileks."
0,1,0,0,1,2,"Takut sedikit, gelisah sedikit, dan rasa sakit kamu lumayan. Mungkin kamu merasa sedikit kecewa atau tertekan dengan beberapa hal, tapi nggak sampai ngaruh besar.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau ngobrol sama seseorang yang bisa bantu ngurangin perasaan kecewa itu."
0,1,0,0,1,3,"Takut sedikit, gelisah sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa kecewa dengan beberapa hal, tapi nggak sampai mengganggu banyak.","Cobalah untuk melakukan hal-hal yang bikin kamu merasa lebih rileks, seperti jalan-jalan atau berbicara dengan teman yang bisa bantu kamu merasa lebih tenang."
0,1,0,0,2,1,"Takut sedikit, gelisah sedikit, dan sedikit kesedihan. Kamu mungkin sedikit kecewa dengan beberapa hal, tapi nggak sampai mengganggu banyak.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau melakukan aktivitas yang bisa membantu kamu merasa lebih baik."
0,1,0,0,2,2,"Takut sedikit, gelisah sedikit, dan kesedihan kamu lumayan. Kamu mungkin merasa sedikit kecewa atau tertekan dengan beberapa hal, tapi nggak sampai ngaruh banyak ke perasaan kamu.","Cobalah untuk memberi waktu buat diri kamu untuk refleksi diri atau berbicara dengan seseorang yang bisa membantu kamu merasa lebih tenang."
0,1,0,0,2,3,"Takut sedikit, gelisah sedikit, dan kesedihan kamu cukup tinggi. Kamu mungkin merasa kecewa dengan beberapa hal, dan itu bisa ngaruh ke perasaan kamu.","Cobalah untuk melakukan hal-hal yang bisa membantu kamu merasa lebih rileks, seperti jalan-jalan atau berbicara dengan teman yang bisa bantu kamu merasa lebih tenang."
